Date,Close_A,Open_A,High_A,Low_A,Volumes_A,Change_A,Price_S,Change_S,Price_T,Change_T
02/02/2020,80.01,76.08,81.31,75.56,652540000,0.0000,3327.71,0.0317,1748.7,0.0447
02/09/2020,81.24,78.55,81.81,78.46,492260000,0.0278,3380.16,0.0158,1788.5,0.0227
02/16/2020,78.26,78.84,81.16,77.62,477020000,-0.0526,3337.75,-0.0125,1743.3,-0.0253
02/23/2020,68.34,74.31,76.05,64.09,1400000000,-0.0500,2954.22,-0.1149,1549.2,-0.1113
03/01/2020,72.26,70.57,76,69.43,1290000000,-0.0244,2972.37,0.0061,1557.9,0.0056
03/08/2020,69.49,65.94,71.61,62,1620000000,0.0250,2711.02,-0.0879,1476.9,-0.0520
03/15/2020,57.31,60.49,64.77,57,1620000000,-0.0244,2304.92,-0.1498,1251.7,-0.1525
03/22/2020,61.94,57.02,64.67,53.15,1380000000,-0.0238,2541.47,0.1026,1383,0.1050
03/29/2020,60.35,62.69,65.62,59.23,837010000,0.0769,2488.65,-0.0208,1355.6,-0.0198
04/05/2020,67,62.73,67.92,62.34,735720000,0.0541,2789.82,0.1210,1499.2,0.1059
04/12/2020,70.7,67.08,72.06,66.46,829550000,-0.0750,2874.56,0.0304,1571,0.0479
04/19/2020,70.74,69.49,70.75,66.36,679390000,-0.0244,2836.74,-0.0132,1558.5,-0.0080
04/26/2020,72.27,70.45,74.75,69.55,790050000,0.0250,2830.71,-0.0021,1561.7,0.0021
05/03/2020,77.53,72.29,77.59,71.58,672920000,0.0000,2929.80,0.0350,1665.4,0.0664
05/10/2020,76.93,77.03,79.92,75.05,834150000,0.0811,2863.70,-0.0226,1640.7,-0.0149
05/17/2020,79.72,78.29,80.22,77.58,533100000,0.0571,2955.45,0.0320,1694.5,0.0328
05/24/2020,79.48,80.88,81.06,78.27,525860000,0.0000,3044.31,0.0301,1718.5,0.0142
05/31/2020,82.88,79.44,82.94,79.3,497960000,-0.0541,3193.93,0.0491,1781.2,0.0365
06/07/2020,84.7,82.56,88.69,81.83,811830000,-0.0263,3041.31,-0.0478,1745.1,-0.0203
06/14/2020,87.43,83.31,89.14,83.14,779940000,0.0270,3097.74,0.0186,1793.7,0.0279
06/21/2020,88.41,87.83,93.09,87.79,883000000,0.0571,3009.05,-0.0286,1785.7,-0.0045
06/28/2020,91.03,88.31,92.62,87.82,495650000,0.0294,3130.01,0.0402,1851.3,0.0368
07/05/2020,95.92,92.5,96.32,92.47,564070000,0.0303,3185.04,0.0176,1901.3,0.0270
07/12/2020,96.33,97.27,99.95,93.88,718600000,-0.0294,3224.73,0.0125,1879.1,-0.0116
07/19/2020,92.61,96.42,99.25,89.14,665410000,0.0968,3215.63,-0.0028,1850.2,-0.0154
07/26/2020,106.26,93.71,106.42,93.25,847590000,0.0000,3271.12,0.0173,1942.4,0.0498
08/02/2020,111.11,108.2,114.41,107.89,1000000000,-0.0312,3351.28,0.0245,1999.4,0.0294
08/09/2020,114.91,112.6,116.04,109.11,941900000,-0.0303,3372.85,0.0064,2001.5,0.0010
08/16/2020,124.37,116.06,124.87,113.96,835690000,-0.0294,3397.16,0.0072,2071.2,0.0348
08/23/2020,124.81,128.7,128.78,123.05,1060000000,0.0303,3508.01,0.0326,2164.4,0.0450
08/30/2020,120.96,127.58,137.98,110.89,1170000000,0.2692,3426.96,-0.0231,2074.5,-0.0415
09/06/2020,112,113.95,120.5,110,771440000,0.0833,3340.97,-0.0251,1984,-0.0436
09/13/2020,106.84,114.72,118.83,106.09,944930000,0.0435,3319.47,-0.0064,1963.3,-0.0104
09/20/2020,112.28,104.54,112.86,103.1,847210000,-0.0417,3298.46,-0.0063,2005.2,0.0213
09/27/2020,113.02,115.01,117.72,112.22,641240000,-0.0769,3348.44,0.0152,2021.4,0.0081
10/04/2020,116.97,113.91,117,112.25,548580000,0.0000,3477.13,0.0384,2114.1,0.0458
10/11/2020,119.02,120.06,125.39,118.15,881570000,-0.0370,3483.81,0.0019,2130.5,0.0078
10/18/2020,115.04,119.96,120.42,114.28,519570000,0.0385,3465.39,-0.0053,2083.5,-0.0221
10/25/2020,108.86,114.01,117.28,107.72,684770000,0.0000,3269.96,-0.0564,1948.7,-0.0647
11/01/2020,118.69,109.11,119.62,107.32,609570000,-0.0370,3509.44,0.0732,2137.7,0.0970
11/08/2020,119.26,120.5,121.99,114.13,589870000,0.0000,3585.15,0.0216,2129.2,-0.0040
11/15/2020,117.34,118.92,120.99,116.81,389490000,0.0385,3557.54,-0.0077,2109.7,-0.0092
11/22/2020,116.59,117.18,117.62,112.59,365020000,0.0400,3638.35,0.0227,2153.9,0.0210
11/29/2020,122.25,116.97,123.78,116.81,543810000,-0.0385,3699.12,0.0167,2213.9,0.0278
12/06/2020,122.41,122.31,125.95,120.15,452280000,0.0400,3663.46,-0.0096,2182.2,-0.0143
12/13/2020,126.66,122.6,129.58,121.54,621760000,0.0000,3709.41,0.0125,2252.1,0.0320
12/20/2020,131.97,125.02,134.41,123.45,433760000,-0.0385,3703.06,-0.0017,2270.6,0.0082
12/27/2020,132.69,133.99,138.79,131.72,441100000,-0.0370,3756.07,0.0143,2291.3,0.0091
01/03/2021,132.05,133.52,133.61,126.38,610790000,0.0800,3824.68,0.0183,2301.2,0.0043
01/10/2021,127.14,129.19,131.45,126.86,483030000,0.0000,3768.25,-0.0148,2240.9,-0.0262
01/17/2021,139.07,127.78,139.85,126.94,430070000,-0.0385,3841.47,0.0194,2339.1,0.0438
01/24/2021,131.96,143.07,145.09,130.21,716990000,-0.0370,3714.24,-0.0331,2269.1,-0.0299
01/31/2021,136.76,133.75,137.42,130.93,439300000,-0.0357,3886.83,0.0465,2379.9,0.0488
02/07/2021,135.37,136.03,137.88,133.69,345540000,-0.0345,3934.83,0.0123,2434.5,0.0230
02/14/2021,129.87,135.49,136.01,127.41,363190000,0.0357,3906.71,-0.0071,2387.8,-0.0192
02/21/2021,121.26,128.01,129.72,118.39,685990000,0.0000,3811.15,-0.0245,2293.4,-0.0395
02/28/2021,121.42,123.75,128.72,117.57,663460000,-0.0345,3841.94,0.0081,2262.3,-0.0136
03/07/2021,121.03,120.93,123.21,116.21,586980000,0.0357,3943.34,0.0264,2304.3,0.0186
03/14/2021,119.99,121.41,127.22,119.67,626770000,0.0769,3913.10,-0.0077,2273.1,-0.0135
03/21/2021,121.21,120.33,124.24,118.92,488830000,0.0000,3974.54,0.0157,2330.6,0.0253
03/28/2021,123,121.65,124.18,118.86,359900000,0.0400,4019.87,0.0114,2380,0.0212
04/04/2021,133,123.87,133.04,123.07,447820000,-0.0385,4128.80,0.0271,2491,0.0466
04/11/2021,134.16,132.52,135,130.63,444180000,-0.0370,4185.47,0.0137,2517.3,0.0106
04/18/2021,134.32,133.51,135.53,131.3,421250000,0.0800,4180.17,-0.0013,2505.7,-0.0046
04/25/2021,131.46,134.83,137.07,131.06,501620000,-0.0385,4181.17,0.0002,2452.6,-0.0212
05/02/2021,130.21,132.04,134.07,126.7,453800000,0.0000,4232.60,0.0123,2440.4,-0.0050
05/09/2021,127.45,129.41,129.54,122.25,514170000,-0.0714,4173.85,-0.0139,2386,-0.0223
05/16/2021,125.43,126.82,128,122.86,386350000,0.0000,4155.86,-0.0043,2389.2,0.0013
05/23/2021,124.61,126.01,128.32,124.55,357620000,0.0370,4204.11,0.0116,2426.9,0.0158
05/30/2021,125.89,125.08,126.16,123.13,278310000,0.0385,4229.89,0.0061,2455.6,0.0118
06/06/2021,127.35,126.17,128.46,124.83,327050000,0.0000,4247.44,0.0041,2489.5,0.0138
06/13/2021,130.46,127.82,132.55,127.07,457140000,-0.0370,4166.45,-0.0191,2491.9,0.0009
06/20/2021,133.11,130.3,134.64,129.21,354160000,-0.1290,4280.70,0.0274,2550.5,0.0235
06/27/2021,139.96,133.41,140,133.35,321360000,-0.0606,4352.34,0.0167,2633.3,0.0324
07/04/2021,145.11,140.07,145.65,140.07,418560000,0.0313,4369.55,0.0040,2656.4,0.0088
07/11/2021,146.39,146.21,150,143.63,504250000,0.0667,4327.16,-0.0097,2640.2,-0.0061
07/18/2021,148.56,143.75,148.72,141.67,441560000,-0.1667,4411.80,0.0196,2713.4,0.0277
07/25/2021,145.86,148.27,149.83,142.54,423320000,-0.0526,4395.26,-0.0037,2693.6,-0.0073
08/01/2021,146.14,146.36,148.04,145.18,284560000,-0.0952,4436.52,0.0094,2718.6,0.0093
08/08/2021,149.1,146.2,149.44,145.3,299580000,-0.0233,4468.00,0.0071,2720.6,0.0007
08/15/2021,148.19,148.53,151.68,144.5,429620000,-0.0444,4441.67,-0.0059,2732.6,0.0044
08/22/2021,148.6,148.31,150.86,146.83,272130000,0.0714,4509.37,0.0152,2771.7,0.0143
08/29/2021,154.3,149,154.98,148.61,386760000,0.0000,4535.43,0.0058,2796.1,0.0088
09/05/2021,148.97,154.97,157.26,148.7,354900000,0.0244,4458.58,-0.0169,2746.4,-0.0178
09/12/2021,146.06,150.63,151.42,145.76,492880000,-0.0889,4432.99,-0.0057,2727.7,-0.0068
09/19/2021,146.92,143.8,147.47,141.27,394030000,0.0000,4455.48,0.0051,2753.6,0.0095
09/26/2021,142.65,145.47,145.96,139.11,441420000,0.0227,4357.05,-0.0221,2661.5,-0.0334
10/03/2021,142.9,141.76,144.22,138.27,382910000,0.0476,4391.36,0.0079,2668.5,0.0026
10/10/2021,144.84,142.27,144.9,139.2,354100000,-0.0233,4471.37,0.0182,2737.9,0.0260
10/17/2021,148.69,143.44,150.18,143.16,340690000,-0.0444,4544.90,0.0164,2782,0.0161
10/24/2021,149.8,148.68,153.16,146.41,392740000,0.0227,4605.38,0.0133,2836.9,0.0197
10/31/2021,151.28,148.99,152.43,147.8,324080000,0.0476,4697.53,0.0200,2931.7,0.0334
11/07/2021,149.99,151.41,151.57,147.48,281800000,0.0244,4682.85,-0.0031,2936.4,0.0016
11/14/2021,160.55,150.37,161.02,149.34,462420000,-0.0465,4697.96,0.0032,3005.8,0.0237
11/21/2021,156.81,161.68,165.7,156.36,359930000,0.0000,4594.62,-0.0220,2908.6,-0.0323
11/28/2021,161.84,159.37,170.3,157.8,669980000,-0.0227,4538.43,-0.0122,2895.7,-0.0044
12/05/2021,179.45,164.29,179.63,164.28,569230000,0.0476,4712.02,0.0382,3068.9,0.0598
12/12/2021,171.14,181.12,182.13,169.69,769790000,0.0500,4620.64,-0.0194,2944.9,-0.0404
12/19/2021,176.28,168.28,176.85,167.46,359180000,0.0526,4725.78,0.0228,3041.1,0.0327
12/26/2021,177.57,177.09,181.33,177.07,340250000,-0.0952,4766.18,0.0085,3055.4,0.0047
01/02/2022,172.17,177.83,182.94,171.03,482160000,0.0500,4677.02,-0.0187,2912,-0.0469
01/09/2022,173.07,169.08,177.18,168.17,422660000,0.0811,4662.85,-0.0030,2910.2,-0.0006
01/16/2022,162.41,171.51,172.54,162.3,400250000,0.0278,4397.93,-0.0568,2708.3,-0.0694
01/23/2022,170.33,160.02,170.35,154.7,688670000,-0.1000,4431.85,0.0077,2769.6,0.0226
01/30/2022,172.39,170.16,176.24,169.51,458550000,0.0526,4500.54,0.0155,2798.9,0.0106
02/06/2022,168.64,172.86,176.65,168.04,412900000,0.0857,4418.64,-0.0182,2717.5,-0.0291
02/13/2022,167.3,167.37,173.34,166.19,364010000,0.0294,4348.87,-0.0158,2670.9,-0.0171
02/20/2022,164.85,164.98,166.69,152,414290000,0.0303,4384.62,0.0082,2705.5,0.0129
02/27/2022,163.17,163.06,168.91,161.97,418750000,0.0000,4328.87,-0.0127,2624,-0.0301
03/06/2022,154.73,163.36,165.02,154.5,521330000,0.0000,4204.31,-0.0288,2524.1,-0.0381
03/13/2022,163.98,151.45,164.48,150.1,503120000,0.0000,4463.09,0.0616,2722.7,0.0787
03/20/2022,174.72,163.51,175.28,163.01,446080000,0.0313,4543.04,0.0179,2786.1,0.0233
03/27/2022,174.31,172.17,179.61,171.94,465400000,0.1034,4545.86,0.0006,2789.4,0.0012
04/03/2022,170.09,174.57,178.49,169.2,393180000,0.0357,4488.28,-0.0127,2677,-0.0403
04/10/2022,165.29,168.71,171.27,165.04,297460000,0.0000,4392.59,-0.0213,2574.9,-0.0382
04/17/2022,161.79,163.92,171.53,161.5,376790000,-0.0968,4271.78,-0.0275,2509.6,-0.0253
04/24/2022,157.65,161.12,166.2,155.38,541700000,0.0000,4131.93,-0.0327,2478,-0.0126
05/01/2022,157.28,156.71,166.48,153.27,566930000,-0.0606,4123.34,-0.0021,2461.5,-0.0067
05/08/2022,147.11,154.93,156.74,138.8,686230000,0.0000,4023.89,-0.0241,2375.3,-0.0350
05/15/2022,137.59,145.55,149.77,132.61,548240000,0.0313,3901.36,-0.0305,2285.8,-0.0377
05/22/2022,149.64,137.79,149.68,137.14,495920000,-0.0588,4158.24,0.0658,2470.3,0.0807
05/29/2022,145.38,149.07,151.74,144.46,338920000,-0.0286,4108.54,-0.0120,2442.4,-0.0113
06/05/2022,137.13,147.03,149.87,137.06,354400000,0.0294,3900.86,-0.0505,2286.4,-0.0638
06/12/2022,131.56,132.87,137.34,129.04,541010000,-0.0556,3674.84,-0.0579,2174.4,-0.0490
06/19/2022,141.66,133.42,141.91,133.32,315960000,-0.1818,3911.74,0.0645,2332.8,0.0728
06/26/2022,138.93,142.69,143.49,133.77,373780000,0.1282,3825.33,-0.0221,2228.5,-0.0447
07/03/2022,147.04,137.77,147.55,136.93,278300000,-0.0714,3899.38,0.0194,2324.8,0.0432
07/10/2022,150.17,145.67,150.86,142.12,366480000,0.0500,3863.16,-0.0093,2317,-0.0033
07/17/2022,154.09,150.74,156.28,146.7,360990000,0.1111,3961.63,0.0255,2400.8,0.0361
07/24/2022,162.51,154.01,163.63,150.8,370550000,-0.0526,4130.29,0.0426,2522.6,0.0508
07/31/2022,165.35,161.01,167.19,159.63,322420000,0.0270,4145.19,0.0036,2571.8,0.0195
08/07/2022,172.1,166.37,172.17,163.25,318860000,-0.0976,4280.15,0.0326,2634.6,0.0244
08/14/2022,171.52,171.52,176.15,171.31,322650000,-0.0238,4228.48,-0.0121,2589.6,-0.0171
08/21/2022,163.62,169.69,171.05,163.56,307190000,0.0244,4057.66,-0.0404,2444.9,-0.0558
08/28/2022,155.81,161.15,162.9,154.67,390400000,-0.1087,3924.26,-0.0329,2323.1,-0.0498
09/04/2022,157.37,156.47,157.82,152.68,314170000,-0.0213,4067.36,0.0365,2398.4,0.0324
09/11/2022,150.7,159.59,164.26,148.37,568340000,0.0444,3873.33,-0.0477,2251.6,-0.0612
09/18/2022,150.43,149.31,158.74,148.56,473540000,0.1250,3693.23,-0.0465,2170.8,-0.0359
09/25/2022,138.2,149.66,154.72,138,577540000,0.0811,3585.62,-0.0291,2079.9,-0.0419
10/02/2022,140.09,138.21,147.54,137.69,435940000,-0.0513,3639.66,0.0151,2113.9,0.0164
10/09/2022,138.38,140.42,144.52,134.37,424190000,-0.0488,3583.07,-0.0155,2045.6,-0.0323
10/16/2022,147.27,141.06,147.85,140.27,397220000,0.1714,3752.75,0.0474,2178.4,0.0649
10/23/2022,155.74,147.19,157.5,144.13,513090000,-0.0278,3901.06,0.0395,2271.6,0.0428
10/30/2022,138.38,153.2,155.38,134.4,178320000,0.0588,3770.55,-0.0335,2115.2,-0.0689
11/06/2022,149.7,137.11,150.01,134.59,461040000,0.0000,3992.93,0.0590,2327.4,0.1003
11/13/2022,151.29,148.97,153.59,146.15,382680000,0.0000,3965.34,-0.0069,2307.6,-0.0085
11/20/2022,148.11,150.16,151.83,146.93,204020000,0.0000,4026.12,0.0153,2330.2,0.0098
11/27/2022,147.81,145.14,149.13,140.35,401190000,-0.0811,4071.70,0.0113,2360.6,0.0131
12/04/2022,142.16,147.77,150.92,140,341500000,0.0571,3934.38,-0.0337,2281.8,-0.0334
12/11/2022,134.51,142.7,149.97,133.73,505730000,0.0000,3852.36,-0.0208,2220.9,-0.0267
12/18/2022,131.86,135.11,136.81,129.64,384620000,0.1290,3844.82,-0.0020,2175.5,-0.0204
12/25/2022,129.93,131.38,131.41,125.87,307180000,0.0690,3839.50,-0.0014,2172.2,-0.0015
01/01/2023,129.62,130.28,130.9,124.17,369950000,0.0741,3895.08,0.0145,2176.9,0.0022
01/08/2023,134.76,130.46,134.92,128.12,333340000,0.0000,3999.09,0.0267,2277,0.0460
01/15/2023,137.87,134.83,138.61,133.77,271820000,0.0800,3972.61,-0.0066,2292.5,0.0068
01/22/2023,145.93,138.12,147.23,137.9,338660000,-0.0741,4070.56,0.0247,2385.9,0.0407
01/29/2023,154.5,144.96,157.38,141.32,480250000,-0.1000,4136.48,0.0162,2475.3,0.0375
02/05/2023,151.01,152.57,155.23,149.22,330760000,-0.1176,4090.46,-0.0111,2448,-0.0110
02/12/2023,152.55,150.95,156.33,150.85,316890000,0.0303,4079.09,-0.0028,2438.4,-0.0039
02/19/2023,146.71,150.2,151.3,145.72,213740000,-0.0294,3970.04,-0.0267,2372.4,-0.0271
02/26/2023,151.03,147.71,151.11,143.9,274040000,-0.1500,4045.64,0.0190,2441.8,0.0293
03/05/2023,148.5,153.79,156.3,147.61,313350000,0.2121,3861.59,-0.0455,2367,-0.0306
03/12/2023,155,147.8,156.74,147.7,410520000,-0.0571,3916.64,0.0143,2501,0.0566
03/19/2023,160.25,155.07,162.14,154.15,350160000,-0.1026,3970.99,0.0139,2552,0.0204
03/26/2023,164.9,159.94,165,155.98,267940000,-0.0250,4109.31,0.0348,2639,0.0341
04/02/2023,164.66,164.27,166.84,161.8,200160000,-0.1304,4105.02,-0.0010,2608.8,-0.0115
04/09/2023,165.21,161.42,166.32,159.78,263330000,-0.5054,4137.64,0.0079,2599.1,-0.0037
04/16/2023,165.02,165.09,168.16,164.03,249950000,-0.0606,4133.52,-0.0010,2587.1,-0.0046
04/23/2023,169.68,165,169.85,162.8,256340000,-0.0571,4169.48,0.0087,2649.9,0.0243
04/30/2023,173.57,169.28,174.3,164.31,360720000,-0.0708,4136.25,-0.0080,2665.9,0.0060
05/07/2023,172.57,172.48,174.59,171,250060000,0.1188,4124.08,-0.0029,2657,-0.0033
05/14/2023,175.16,173.16,176.39,170.42,258630000,0.1348,4191.98,0.0165,2768.3,0.0419
05/21/2023,175.43,173.98,175.77,170.52,250350000,0.0471,4205.45,0.0032,2910,0.0512
05/28/2023,180.95,176.96,181.78,176.57,286490000,0.0000,4282.37,0.0183,2949.8,0.0137
06/04/2023,180.96,182.63,184.95,177.32,347850000,-0.0116,4298.86,0.0039,2930.4,-0.0066
06/11/2023,184.92,181.27,186.99,180.97,333840000,-0.1042,4409.59,0.0258,3060.4,0.0444
06/18/2023,186.68,184.41,187.56,182.59,203680000,-0.0680,4348.33,-0.0139,2998.1,-0.0203
06/25/2023,193.97,186.83,194.48,185.23,281600000,0.0619,4450.38,0.0235,3085.8,0.0293
07/02/2023,190.68,193.78,193.88,189.2,170350000,0.0319,4398.95,-0.0116,3040.9,-0.0146
07/09/2023,190.69,189.26,191.7,186.6,250270000,0.0217,4505.42,0.0242,3125.8,0.0279
07/16/2023,191.94,191.9,198.23,191.23,310910000,0.1358,4536.34,0.0069,3123.4,-0.0008
07/23/2023,195.83,193.41,197.2,192.25,226010000,-0.0471,4582.23,0.0101,3163.1,0.0127
07/30/2023,181.99,196.06,196.73,181.92,302700000,0.0241,4478.03,-0.0227,3032,-0.0414
08/06/2023,177.79,182.13,183.13,176.55,332500000,0.0779,4464.05,-0.0031,2945,-0.0287
08/13/2023,174.49,177.97,179.69,171.96,261500000,-0.0833,4369.71,-0.0211,2920.7,-0.0082
08/20/2023,178.61,175.07,181.55,173.74,247510000,-0.1250,4405.71,0.0082,2995.8,0.0257
08/27/2023,189.46,180.09,189.92,178.54,264200000,-0.0495,4515.77,0.0250,3128.2,0.0442
09/03/2023,178.18,188.28,189.98,173.54,305130000,-0.0901,4457.49,-0.0129,3054.9,-0.0234
09/10/2023,175.01,180.07,180.3,173.58,403750000,0.0472,4450.32,-0.0016,2986.6,-0.0224
09/17/2023,174.79,176.48,179.7,173.86,297400000,0.0600,4320.06,-0.0293,2908,-0.0263
09/24/2023,171.21,174.2,176.97,167.62,285840000,-0.1525,4288.05,-0.0074,2905.6,-0.0009
10/01/2023,177.49,171.22,177.99,170.82,260570000,-0.0248,4308.50,0.0048,2991.1,0.0294
10/08/2023,178.85,176.81,182.34,175.8,241840000,-0.0242,4327.78,0.0045,2995.8,0.0016
10/15/2023,172.88,176.75,179.07,172.64,288380000,0.1071,4224.16,-0.0239,2902,-0.0313
10/22/2023,168.22,170.91,174.01,165.67,286080000,0.0000,4117.37,-0.0253,2853.5,-0.0167
10/29/2023,176.65,169.02,177.78,167.9,310080000,-0.0175,4358.34,0.0585,3048.7,0.0684
11/05/2023,186.4,176.38,186.57,176.21,303650000,0.1515,4415.24,0.0131,3193.8,0.0476
11/12/2023,189.69,185.82,190.96,184.21,262880000,0.0000,4514.02,0.0224,3247.7,0.0169
11/19/2023,189.97,189.89,192.93,189.25,148350000,0.0206,4559.34,0.0100,3267.7,0.0061
11/26/2023,191.24,189.92,192.09,188.19,216480000,0.0104,4594.63,0.0077,3278.6,0.0034
12/03/2023,195.71,189.98,195.99,187.45,251990000,0.0549,4604.37,0.0021,3302.7,0.0074
12/10/2023,197.57,193.11,199.62,191.42,379410000,-0.0808,4719.19,0.0249,3386.1,0.0252
12/17/2023,193.6,196.09,197.68,192.97,232340000,0.1000,4754.63,0.0075,3388.1,0.0006
12/24/2023,192.53,193.61,194.66,191.09,153730000,0.0112,4769.83,0.0032,3397.2,0.0027
12/31/2023,184.26,192.53,192.53,183.44,79820000,-0.0326,4704.81,-0.0136,3275.7,-0.0357
